PRK,POL,2020,1.0,0.0,2.194736842105263,0.85068002779852,1
PRK,POL,2019,0.825,0.175,1.7575000000000003,3.328354510865692,1
PRK,POL,2018,0.9767441860465116,0.023255813953488372,4.769767441860465,2.856207835877961,1
PRK,POL,2017,0.7794871794871795,0.2205128205128205,1.0374358974358973,3.247150007155164,4
PRK,POL,2016,0.7560975609756098,0.24390243902439024,1.0999999988369824,3.603724360495938,3
PRK,POL,2015,0.7941176470588235,0.20588235294117646,2.914705882352941,3.335648129360556,0
IRN,JPN,2019,0.854344122657581,0.14565587734241908,1.839863713798978,3.5052424085338956,9
IRN,JPN,2018,0.8335832083958021,0.1664167916041979,2.2403298350824588,4.374836921773013,14
IRN,JPN,2017,0.8264462809917356,0.17355371900826447,2.305619834710744,4.294975132950648,5
IRN,JPN,2016,0.8794587945879458,0.12054120541205413,2.9777367772797962,3.8510165485479786,11
IRN,JPN,2015,0.8782722513089005,0.12172774869109948,2.6808900523560206,3.6376954967641986,2
RUS,CUB,2017,0.8040951853901495,0.19590481460985057,2.014388489208633,4.490960354173288,4
RUS,CUB,2016,0.8724701968394788,0.1275298031605212,2.3089548100319996,4.087924048384214,0
RUS,CUB,2015,0.844689378757515,0.15531062124248496,2.450450901779717,4.375222272867337,0
KHM,CHN,2017,0.8302230314064634,0.16977696859353664,2.3228493400091033,4.098453418080803,2
KHM,CHN,2016,0.8279661016949152,0.17203389830508475,2.339802260235541,3.8521775289293916,0
KHM,CHN,2015,0.8555320648343904,0.14446793516560957,2.5257223396086204,3.5981781403809197,0
KHM,ISR,2017,0.9333333333333333,0.06666666666666667,3.1166666666666667,2.6677185425419645,2
KHM,ISR,2016,0.8055555555555556,0.19444444444444445,0.41666666666666674,3.5774370093064607,0
KHM,ISR,2015,0.6666666666666666,0.3333333333333333,-0.4,5.022549153567339,0
IRN,AUS,2020,0.7114928909952607,0.28850710900473936,0.9528436018957345,4.0700738804843875,3
IRN,AUS,2019,0.4885095206828628,0.5114904793171372,-0.6521996060407091,4.612691969312019,5
IRN,AUS,2018,0.7097457627118644,0.2902542372881356,0.6663135593220338,4.243043755190396,4
IRN,AUS,2017,0.6691176470588235,0.33088235294117646,0.37806372549019607,3.983254984362521,0
IRN,AUS,2016,0.8004788507581804,0.19952114924181963,1.398244213791533,4.229789854874752,1
IRN,AUS,2015,0.780440414507772,0.21955958549222798,1.0027849740932642,4.57261348217743,1
RUS,AUS,2020,0.7576754385964912,0.24232456140350878,1.363486842105263,4.051880399488205,19
RUS,AUS,2019,0.7516469038208169,0.24835309617918314,0.7712779973649538,4.462067302471135,18
RUS,AUS,2018,0.7047015319598521,0.2952984680401479,0.5194400422609615,4.268803814238956,11
RUS,AUS,2017,0.760343087790111,0.239656912209889,0.9144298688193743,4.106248303383177,12
RUS,AUS,2016,0.7467889908256881,0.25321100917431194,0.6311926603463082,5.020180021213064,3
RUS,AUS,2015,0.717741935483871,0.28225806451612906,0.8888337468982631,4.5676714213102825,1
RUS,JPN,2017,0.7880467049277656,0.21195329507223432,1.773817534138136,4.479592578069909,30
RUS,JPN,2016,0.8058252427184466,0.1941747572815534,2.324757281669135,4.2394555366080455,19
RUS,JPN,2015,0.730968513351933,0.269031486648067,1.5979673176564368,4.510518667535624,4
AUS,ISR,2020,0.6927260367097213,0.30727396329027873,0.6999999999999998,4.382463043192608,1
AUS,ISR,2019,0.6035545883206384,0.39644541167936165,-0.9585418933623503,5.280499481024588,0
AUS,ISR,2018,0.6752595775152166,0.3247404224847834,0.8330469029717149,4.179296994644375,0
AUS,ISR,2017,0.7671355881472613,0.2328644118527387,1.116492068243041,4.11071272168555,0
AUS,ISR,2016,0.7595276435856146,0.2404723564143854,1.2261943099323422,4.354712633893728,0
AUS,ISR,2015,0.7166560306317805,0.28334396936821954,0.9544990427416452,4.09837125661572,0
CHN,KWT,2016,0.8867924528301887,0.11320754716981132,3.619496855345912,3.974264347692039,1
CHN,KWT,2015,0.8962655601659751,0.1037344398340249,3.498340248962655,3.8136788830235635,0
KHM,CHN,2017,0.8302230314064634,0.16977696859353664,2.3228493400091033,4.098453418080803,2
KHM,CHN,2016,0.8279661016949152,0.17203389830508475,2.339802260235541,3.8521775289293916,0
KHM,CHN,2015,0.8555320648343904,0.14446793516560957,2.5257223396086204,3.5981781403809197,0
RUS,ESP,2018,0.6840277777777778,0.3159722222222222,0.6019097222222222,4.132887639635261,15
RUS,ESP,2017,0.7174056915949703,0.2825943084050298,0.7334215751158174,4.187757693639058,8
RUS,ESP,2016,0.6716541978387365,0.3283458021612635,0.5548628432495042,4.552490485786393,2
RUS,ESP,2015,0.7402777777777778,0.25972222222222224,0.7230555555555555,4.570606159316316,0
RUS,CHN,2016,0.8065661047027507,0.19343389529724933,2.4442852918123643,4.128873556802899,11
RUS,CHN,2015,0.83436,0.16564,2.7958599999980924,4.163706240886836,3
USA,JOR,2020,0.6749231950844854,0.3250768049155146,0.11756912442396313,4.9830215269300755,1
USA,JOR,2019,0.6945052273279845,0.3054947726720156,0.33521760272307316,4.840112545741583,1
USA,JOR,2018,0.7103995181690423,0.28960048183095766,0.36090142541658304,5.074765258783963,0
USA,JOR,2017,0.7142713365539453,0.28572866344605474,0.46797504025764886,5.091323506326806,0
USA,JOR,2016,0.6949226888913258,0.3050773111086742,0.23572760183653788,5.106141948382757,0
USA,JOR,2015,0.6755216383307573,0.32447836166924265,0.19776854713604292,5.22337362237815,0
RUS,UKR,2017,0.56436,0.43564,-0.36386799999999997,5.286064214382568,12
RUS,UKR,2016,0.52276,0.47724,-0.6632599999021292,5.234529450880209,14
RUS,UKR,2015,0.5616,0.4384,-0.1053200000076294,5.403805149847564,5
RUS,AFG,2016,0.7086980306345733,0.2913019693654267,1.5069748363329232,5.381809262733974,5
RUS,AFG,2015,0.7182783678032421,0.28172163219675794,1.6300447177193964,5.668288223956095,0
RUS,GBR,2020,0.6401559454191034,0.3598440545808967,0.5871994801819364,4.4764477752682525,20
RUS,GBR,2019,0.6769598225710143,0.3230401774289858,1.0349910432483151,4.379245899618669,12
RUS,GBR,2018,0.4932,0.5068,-0.19038,4.487100250228425,10
RUS,GBR,2017,0.6849275362318841,0.31507246376811593,1.1497318840579709,4.358951135373923,7
RUS,GBR,2016,0.6465445145594161,0.3534554854405839,0.6932182771569737,4.7034423762753566,2
RUS,GBR,2015,0.7574566329714214,0.24254336702857857,1.83288406339698,4.49158905914299,2
USA,JPN,2020,0.7448824423909229,0.25511755760907706,1.05261434085858,4.840530573665114,5
USA,JPN,2019,0.79656,0.20344,1.484908,4.565137175544236,2
USA,JPN,2018,0.78304,0.21696,1.368972,4.577564686950475,2
USA,JPN,2017,0.774,0.226,1.20736,4.648342180864055,0
USA,JPN,2016,0.78128,0.21872,1.3836480000927447,4.5818305308481815,0
USA,JPN,2015,0.76096,0.23904,1.1842319999933242,4.805153417962442,0
IRN,BRA,2018,0.7054263565891473,0.29457364341085274,2.190697674418604,3.4740553757187698,2
IRN,BRA,2017,0.7228915662650602,0.27710843373493976,0.9124497991967871,5.54198701756884,0
IRN,BRA,2016,0.9292307692307692,0.07076923076923076,3.427384615237896,3.0446959060325725,1
IRN,BRA,2015,0.891566265060241,0.10843373493975904,3.013253012048193,3.2676774510249187,0
AUS,CHN,2020,0.61436,0.38564,0.6219,4.282471715026265,1
AUS,CHN,2019,0.6656379375235227,0.3343620624764772,1.128980052691005,4.185134927399054,0
AUS,CHN,2018,0.6990664056617979,0.3009335943382021,1.4398358680921548,4.063895935717763,0
AUS,CHN,2017,0.7593077370564282,0.24069226294357185,1.8568571844095405,3.9588498640435557,0
AUS,CHN,2016,0.747178599152087,0.25282140084791305,1.675028363574033,4.171734504730984,0
AUS,CHN,2015,0.796059889676911,0.20394011032308904,2.3921434200157603,4.005910199285797,0
PRK,IDN,2017,0.45874587458745875,0.5412541254125413,-1.5537953795379535,5.045395618604102,2
PRK,IDN,2016,0.9240506329113924,0.0759493670886076,2.0291139240506335,2.4496526180351834,1
PRK,IDN,2015,0.8914728682170543,0.10852713178294573,2.4131782945736435,3.2058662277981322,0
CHN,DEU,2017,0.8668462847419172,0.1331537152580828,2.6557714123652865,3.53608204373299,4
CHN,DEU,2016,0.8540788267644362,0.1459211732355637,2.53972502286668,3.91567021745166,6
CHN,DEU,2015,0.8951306267631547,0.10486937323684534,3.359683552066724,3.503024888017421,3
RUS,ESP,2017,0.7174056915949703,0.2825943084050298,0.7334215751158174,4.187757693639058,8
RUS,ESP,2016,0.6716541978387365,0.3283458021612635,0.5548628432495042,4.552490485786393,2
RUS,ESP,2015,0.7402777777777778,0.25972222222222224,0.7230555555555555,4.570606159316316,0
GEO,UKR,2018,1.0,0.0,6.925000000000001,2.3815698604072066,2
GEO,UKR,2015,0.6,0.4,2.0,4.898979485566356,0
KHM,JPN,2017,0.8513189448441247,0.1486810551558753,2.5031175059952044,3.5620454431674426,3
KHM,JPN,2016,0.9445910290237467,0.055408970976253295,3.1503957788673738,3.4155346807399556,0
KHM,JPN,2015,0.9393139841688655,0.06068601583113457,2.743007915567282,2.95047913061611,0
CHN,MLI,2016,0.6324324324324324,0.3675675675675676,-0.06675675675675692,7.2100157641444245,5
CHN,MLI,2015,0.6118421052631579,0.3881578947368421,0.3976973684210526,5.753759751400398,4
IRN,GBR,2015,0.8592501536570375,0.1407498463429625,2.7747019053472646,3.593958832882603,3
IRN,ARE,2017,0.6745061147695203,0.3254938852304798,0.5995296331138288,4.18538308587834,6
IRN,ARE,2016,0.7147514262428688,0.2852485737571312,0.8904645476578307,4.080543857467335,0
IRN,ARE,2015,0.7274862960062647,0.2725137039937353,1.195693030540329,4.250074973926928,0
CHN,IDN,2018,0.823572744014733,0.17642725598526704,2.1193001841620625,4.222279270235013,7
CHN,IDN,2017,0.7830006439150032,0.2169993560849968,1.609175788795879,4.35904476301652,2
CHN,IDN,2016,0.643840856924254,0.356159143075746,0.5894797247515987,4.868897930831871,3
CHN,IDN,2015,0.8273102736189984,0.17268972638100155,2.27805885389778,3.848839576058705,7
PRK,MEX,2018,0.8985507246376812,0.10144927536231885,1.9903381642512077,2.987090320244286,2
PRK,MEX,2017,0.717948717948718,0.28205128205128205,1.3615384615384614,4.427185754123285,4
PRK,MEX,2016,0.6976744186046512,0.3023255813953488,0.2953488372093024,3.9148467247534224,0
PRK,MEX,2015,0.6666666666666666,0.3333333333333333,1.2407407407407407,3.516303396289908,0
RUS,MLI,2017,0.8,0.2,3.0133333333333336,6.053744479429423,14
RUS,MLI,2016,0.8620689655172413,0.13793103448275862,2.2655172413793103,3.554043434239565,3
RUS,MLI,2015,0.6589595375722543,0.34104046242774566,0.25838150289017336,5.744703691388652,0
IRN,IND,2017,0.7139303482587065,0.2860696517412935,0.700497512437811,5.09487106758036,5
IRN,IND,2016,0.8461538461538461,0.15384615384615385,2.2428274427283084,4.163080918395331,1
IRN,IND,2015,0.8957169459962756,0.1042830540037244,2.609124767225326,3.7591614443508337,1
RUS,FRA,2016,0.7697276536312849,0.23027234636871508,1.7861557262859893,4.44125278301459,11
RUS,FRA,2015,0.8375368007850834,0.1624631992149166,2.6799362119725223,4.338714201051286,3
IRN,KWT,2015,0.8076463560334528,0.1923536439665472,1.9347670250896056,3.8957990239908966,2
IRN,AUS,2019,0.4885095206828628,0.5114904793171372,-0.6521996060407091,4.612691969312019,5
IRN,AUS,2018,0.7097457627118644,0.2902542372881356,0.6663135593220338,4.243043755190396,4
IRN,AUS,2017,0.6691176470588235,0.33088235294117646,0.37806372549019607,3.983254984362521,0
IRN,AUS,2016,0.8004788507581804,0.19952114924181963,1.398244213791533,4.229789854874752,1
IRN,AUS,2015,0.780440414507772,0.21955958549222798,1.0027849740932642,4.57261348217743,1
KHM,DEU,2017,0.8648648648648649,0.13513513513513514,3.37027027027027,4.5130660079173275,1
KHM,DEU,2016,0.8142857142857143,0.18571428571428572,1.3100000027247838,3.805828238743594,0
KHM,DEU,2015,0.776,0.224,1.0840000000000003,4.035708611879702,0
RUS,JPN,2019,0.7827586206896552,0.21724137931034482,1.7488566243194195,4.428130006369406,23
RUS,JPN,2018,0.8038834951456311,0.19611650485436893,2.1847087378640775,4.377702123950436,28
RUS,JPN,2017,0.7880467049277656,0.21195329507223432,1.773817534138136,4.479592578069909,30
RUS,JPN,2016,0.8058252427184466,0.1941747572815534,2.324757281669135,4.2394555366080455,19
RUS,JPN,2015,0.730968513351933,0.269031486648067,1.5979673176564368,4.510518667535624,4
RUS,CHN,2016,0.8065661047027507,0.19343389529724933,2.4442852918123643,4.128873556802899,11
RUS,CHN,2015,0.83436,0.16564,2.7958599999980924,4.163706240886836,3
IND,BGD,2020,0.7306818181818182,0.26931818181818185,1.0629166666666667,4.504855946544369,2
IND,BGD,2019,0.6714959568733153,0.32850404312668463,0.6213274932614555,4.774519632971704,0
IND,BGD,2018,0.7064777327935222,0.2935222672064777,0.8313765182186235,4.577451261184266,0
IND,BGD,2017,0.7512487512487512,0.24875124875124874,1.3226107226107224,4.543625612907381,0
IND,BGD,2016,0.6897167644807349,0.3102832355192651,0.5732584842615939,5.018921520654974,0
IND,BGD,2015,0.7446638207043756,0.25533617929562435,1.3293489861259338,4.558056409420988,0
IRN,MYS,2015,0.7739463601532567,0.2260536398467433,0.9881226053639846,4.419606776806765,3
CHN,NPL,2016,0.8963829787234042,0.10361702127659575,2.84231914879667,3.5176301476725222,1
CHN,NPL,2015,0.906498673740053,0.09350132625994695,3.278072502210433,3.681964454483544,2
RUS,JPN,2018,0.8038834951456311,0.19611650485436893,2.1847087378640775,4.377702123950436,28
RUS,JPN,2017,0.7880467049277656,0.21195329507223432,1.773817534138136,4.479592578069909,30
RUS,JPN,2016,0.8058252427184466,0.1941747572815534,2.324757281669135,4.2394555366080455,19
RUS,JPN,2015,0.730968513351933,0.269031486648067,1.5979673176564368,4.510518667535624,4
KHM,PHL,2017,0.8574380165289256,0.14256198347107438,2.438429752066116,3.647518460919859,2
KHM,PHL,2016,0.8439024390243902,0.15609756097560976,1.79398374038014,4.21452149740898,0
KHM,PHL,2015,0.853448275862069,0.14655172413793102,2.5133620689655167,3.8647771591122457,0
PRK,IND,2017,0.5592105263157895,0.4407894736842105,-0.644736842105263,4.892149853991169,5
PRK,IND,2016,0.5957446808510638,0.40425531914893614,0.2829787234042553,4.610825335679399,3
PRK,IND,2015,0.9565217391304348,0.043478260869565216,2.2173913043478253,2.0324866273506372,0
CHN,ESP,2017,0.8155594405594405,0.18444055944055945,2.158916083916084,3.8062688740037585,2
CHN,ESP,2016,0.7939698492462312,0.20603015075376885,1.7147403687837732,4.054023847495813,0
CHN,ESP,2015,0.7887453874538746,0.21125461254612546,1.5717712177121772,4.005362664368849,0
RUS,MLI,2017,0.8,0.2,3.0133333333333336,6.053744479429423,14
RUS,MLI,2016,0.8620689655172413,0.13793103448275862,2.2655172413793103,3.554043434239565,3
RUS,MLI,2015,0.6589595375722543,0.34104046242774566,0.25838150289017336,5.744703691388652,0
IRN,MLI,2017,0.8620689655172413,0.13793103448275862,1.9517241379310344,3.5991972945754758,2
IRN,MLI,2016,0.8148148148148148,0.18518518518518517,2.2617283950617284,3.4107516242435683,0
IRN,MLI,2015,0.6,0.4,0.9999999999999998,2.4592681838303037,0
IRN,JOR,2018,0.7819148936170213,0.21808510638297873,1.3252659574468084,4.321018020996588,5
IRN,JOR,2017,0.7651331719128329,0.23486682808716708,0.8392251815980629,4.623894292815683,2
IRN,JOR,2016,0.7984293193717278,0.20157068062827224,0.9036649214659686,4.537809418325295,0
IRN,JOR,2015,0.7951807228915663,0.20481927710843373,2.2934404283801872,4.514904346253865,0
RUS,GEO,2016,0.7543859649122807,0.24561403508771928,1.3403508771929826,5.619541707265123,8
RUS,GEO,2015,0.7555555555555555,0.24444444444444444,1.388888888888889,6.00855768317978,2
IRN,USA,2015,0.65248,0.34752,,,3
PRK,USA,2020,0.6779627030278724,0.3220372969721275,0.9946260276719471,4.713124058980009,10
PRK,USA,2019,0.6973367661334572,0.30266323386654287,1.1601949943021146,4.729369314327655,7
PRK,USA,2018,0.73312,0.26688,1.3607639999999999,4.5474247807197425,10
PRK,USA,2017,0.541,0.459,-0.6917840000000001,4.955444167513543,9
PRK,USA,2016,0.48449929808142256,0.5155007019185774,-1.078527141198739,4.959291625561919,1
PRK,USA,2015,0.5329125338142471,0.4670874661857529,-0.40949804628794706,4.894138727795353,0
IRN,GBR,2020,0.6289911851126346,0.3710088148873653,0.5703819784524976,4.86750245685718,5
IRN,GBR,2019,0.5354247973581507,0.4645752026418493,0.12945061543080155,4.761130550958896,4
IRN,GBR,2018,0.7055957478222353,0.29440425217776467,1.5706629263251144,4.66614574319915,3
IRN,GBR,2017,0.6901363780526483,0.30986362194735173,1.1420710434506818,4.456444756254952,0
IRN,GBR,2016,0.6982905982905983,0.3017094017094017,1.0487863247170408,4.3575041153922465,0
IRN,GBR,2015,0.8592501536570375,0.1407498463429625,2.7747019053472646,3.593958832882603,3
RUS,JPN,2016,0.8058252427184466,0.1941747572815534,2.324757281669135,4.2394555366080455,19
RUS,JPN,2015,0.730968513351933,0.269031486648067,1.5979673176564368,4.510518667535624,4
RUS,BEL,2020,0.6465968586387435,0.35340314136125656,0.518848167539267,4.461418168746721,4
RUS,BEL,2019,0.6777893639207507,0.3222106360792492,0.3320125130344107,5.042630280087745,2
RUS,BEL,2018,0.8745019920318725,0.1254980079681275,2.159827357237716,3.122052347410068,3
RUS,BEL,2017,0.7772277227722773,0.22277227722772278,1.2859971711456861,3.909818159041045,1
RUS,BEL,2016,0.7532934131736527,0.2467065868263473,1.0807185628528366,4.263067907951619,1
RUS,BEL,2015,0.743351886209029,0.2566481137909709,1.3120593692022267,4.373331988223753,0
CHN,POL,2016,0.8993344425956739,0.10066555740432612,2.5043261232868006,3.3954772583545205,1
CHN,POL,2015,0.8590998043052838,0.14090019569471623,2.399412915851272,3.694087364386986,0
CHN,AUS,2019,0.6532760284185598,0.34672397158144025,0.766836242434874,4.32305368426382,5
CHN,AUS,2018,0.7267007112894401,0.2732992887105599,1.3419387196790078,3.953109050336671,5
CHN,AUS,2017,0.7676895164471089,0.23231048355289105,1.7169992900528515,3.9952332828287878,7
CHN,AUS,2016,0.7637210656573009,0.2362789343426991,1.7030135390613255,4.062685186849905,4
CHN,AUS,2015,0.824977293369664,0.17502270663033606,2.5244777475022704,3.9332822998165016,0
CHN,USA,2018,0.7064,0.2936,1.217644,4.497239629957915,18
CHN,USA,2017,0.741,0.259,1.33336,4.117286182717932,9
CHN,USA,2016,0.68236,0.31764,0.9626280000882149,4.342908764259813,5
CHN,USA,2015,0.75732,0.24268,1.543672000006676,4.15777882485873,5
RUS,JPN,2015,0.730968513351933,0.269031486648067,1.5979673176564368,4.510518667535624,4
KHM,JPN,2017,0.8513189448441247,0.1486810551558753,2.5031175059952044,3.5620454431674426,3
KHM,JPN,2016,0.9445910290237467,0.055408970976253295,3.1503957788673738,3.4155346807399556,0
KHM,JPN,2015,0.9393139841688655,0.06068601583113457,2.743007915567282,2.95047913061611,0
PRK,ISR,2018,0.7577777777777778,0.24222222222222223,1.3266666666666667,4.238532240712055,3
PRK,ISR,2017,0.6340288924558587,0.36597110754414125,0.8258426966292133,4.296845297023831,0
PRK,ISR,2016,0.59375,0.40625,0.7656250011920928,5.563531330518042,0
PRK,ISR,2015,0.8083832335329342,0.19161676646706588,2.8035928143712576,4.90338868789932,0
IRN,IRQ,2017,0.6469826888852936,0.35301731111470636,0.40238364881626487,5.102303423299291,6
IRN,IRQ,2016,0.6830619327282434,0.31693806727175655,0.258836091999949,5.5152277312822395,1
IRN,IRQ,2015,0.6967303560020908,0.3032696439979093,0.5226493989197978,5.509697940892356,0
RUS,JPN,2016,0.8058252427184466,0.1941747572815534,2.324757281669135,4.2394555366080455,19
RUS,JPN,2015,0.730968513351933,0.269031486648067,1.5979673176564368,4.510518667535624,4
PRK,LKA,2017,0.47058823529411764,0.5294117647058824,-1.623529411764706,5.408620143528115,2
PRK,LKA,2016,0.25,0.75,-2.8125,4.167964381245758,0
PRK,LKA,2015,0.7333333333333333,0.26666666666666666,2.466666666666667,3.522625283632775,0
JPN,GTM,2018,0.875,0.125,1.8624999999999998,3.1644262908148137,1
JPN,GTM,2017,0.8,0.2,1.5400000000000003,3.3309758329954904,0
JPN,GTM,2016,1.0,0.0,3.3250000000000006,2.715580048534751,0
JPN,GTM,2015,0.6938775510204082,0.30612244897959184,1.7979591836734696,2.441519248998866,0
CHN,JPN,2018,0.8024127216231036,0.19758727837689635,1.9625479802595502,3.9489765642096586,17
CHN,JPN,2017,0.764076170869789,0.235923829130211,1.473736489963973,4.201927894479873,10
CHN,JPN,2016,0.7021537921656358,0.29784620783436416,1.207496600430404,4.183989880806527,12
CHN,JPN,2015,0.73336,0.26664,1.3054279999999998,4.201368412412318,14
PRK,USA,2018,0.73312,0.26688,1.3607639999999999,4.5474247807197425,10
PRK,USA,2017,0.541,0.459,-0.6917840000000001,4.955444167513543,9
PRK,USA,2016,0.48449929808142256,0.5155007019185774,-1.078527141198739,4.959291625561919,1
PRK,USA,2015,0.5329125338142471,0.4670874661857529,-0.40949804628794706,4.894138727795353,0
IRN,BGD,2017,0.9296482412060302,0.07035175879396985,2.834170854271356,2.891512130870217,2
IRN,BGD,2016,0.8262910798122066,0.17370892018779344,2.3896713615023475,4.529526126897853,0
IRN,BGD,2015,0.8307086614173228,0.16929133858267717,2.1976377952755906,3.66388986026843,0
AUS,USA,2020,0.7550286399360597,0.24497136006394032,,,2
AUS,USA,2019,0.7396,0.2604,,,0
AUS,USA,2018,0.7574,0.2426,1.0539679999999998,4.2945560253623425,0
AUS,USA,2017,0.7454,0.2546,0.926336,4.359372250118588,0
AUS,USA,2016,0.74564,0.25436,0.8423040000094175,4.479451123997777,0
AUS,USA,2015,0.76308,0.23692,1.1567280000190736,4.355785340647651,0
RUS,MLI,2018,0.4090909090909091,0.5909090909090909,-3.3363636363636364,6.776533402756728,10
RUS,MLI,2017,0.8,0.2,3.0133333333333336,6.053744479429423,14
RUS,MLI,2016,0.8620689655172413,0.13793103448275862,2.2655172413793103,3.554043434239565,3
RUS,MLI,2015,0.6589595375722543,0.34104046242774566,0.25838150289017336,5.744703691388652,0
